ID,Gen,Name,Type,AC (MD?),AC,PW,PP,PR,Charge,Recoil,Source,Resistance,Description,TODO Check Description Difference,Target,Effect Chance
516,5,Foul Play,Dark,100,100,95,15,0,0,0,None,None,"The user turns the target's power against it. The higher the target's Attack stat, the greater the move's power.",The user turns the target’s power against it. The higher the target’s Attack stat the greater the move’s power.,"One other Pokémon on the field, selected by the trainer.",TODO
517,5,Simple Beam,Normal,-1,100,,15,0,0,0,None,None,The user's mysterious psychic wave changes the target's Ability to Simple.,The user’s mysterious psychic wave changes the target’s Ability to Simple.,"One other Pokémon on the field, selected by the trainer.",TODO
518,5,Entrainment,Normal,100,100,,15,0,0,0,None,None,"The user dances with an odd rhythm that compels the target to mimic it, making the target's Ability the same as the user's.",The user dances with an odd rhythm that compels the target to mimic it making the target’s Ability the same as the user’s.,"One other Pokémon on the field, selected by the trainer.",TODO
519,5,After You,Normal,-1,,,15,0,0,0,None,None,The user helps the target and raises its Movement Speed to the highest level for 1 turn.,The user helps the target and makes it use its move right after the user.,"One other Pokémon on the field, selected by the trainer.",TODO
520,5,Round,Normal,100,100,60,15,0,0,0,S. Attack,S. Defense,The user attacks the target with a song. Nearby allies will join in the Round and do extra damage.,The user attacks the target with a song. Others can join in the Round to increase the power of the attack.,"One other Pokémon on the field, selected by the trainer.",TODO
521,5,Echoed Voice,Normal,100,100,40,15,0,0,0,S. Attack,S. Defense,"The user attacks the target with an echoing voice. If this move is used every turn, it does greater damage.",The user attacks the target with an echoing voice. If this move is used every turn its power is increased.,"One other Pokémon on the field, selected by the trainer.",TODO
522,5,Chip Away,Normal,100,100,70,20,0,0,0,Attack,Defense,"Looking for an opening, the user strikes consistently. The target's stat changes don't affect this attack's damage.",Looking for an opening the user strikes consistently. The target’s stat changes don’t affect this attack’s damage.,"One other Pokémon on the field, selected by the trainer.",TODO
523,5,Clear Smog,Poison,-1,,50,15,0,0,0,S. Attack,S. Defense,The user attacks by throwing a clump of special mud. All stat changes are returned to normal.,The user attacks by throwing a clump of special mud. All stat changes are returned to normal.,"One other Pokémon on the field, selected by the trainer.",TODO
524,5,Stored Power,Psychic,100,100,20,10,0,0,0,S. Attack,S. Defense,The user attacks the target with stored power. The move gains +20 power with each stat boost.,The user attacks the target with stored power. The more the user’s stats are raised the greater the move’s power.,"One other Pokémon on the field, selected by the trainer.",TODO
525,5,Quick Guard,Fighting,-1,,,15,3,0,0,None,None,The user protects itself and its allies from long-range moves for five turns.,The user protects itself and its allies from priority moves.,The user's side of the field.  Affects the user and its ally (if any).,TODO
526,5,Ally Switch,Psychic,-1,,,15,2,0,0,None,None,"The user teleports all allies using a strange power, switching their places.",The user teleports using a strange power and switches places with one of its allies.,The user.,TODO
527,5,Scald,Water Fire,100,100,80,15,0,0,0,S. Attack,S. Defense,"The user shoots boiling hot water at its target. This may also leave the target with a burn, or unthaw them.",The user shoots boiling hot water at its target. This may also leave the target with a burn.,"One other Pokémon on the field, selected by the trainer.",30
528,5,Shell Smash,Normal,-1,,,15,0,0,0,None,None,"The user breaks its shell, which lowers Defense and Sp. Def stats but sharply raises its Attack, Sp. Atk, and Movement Speed.",The user breaks its shell which lowers Defense and Sp. Def stats but sharply raises its Attack Sp. Atk and Speed stats.,The user.,TODO
529,5,Heal Pulse,Psychic,-1,,,10,0,0,0,None,None,The user emits a healing pulse which restores the target's HP by up to half of its max HP.,The user emits a healing pulse that restores the target’s HP by up to half of its max HP.,"One other Pokémon on the field, selected by the trainer.",TODO
530,5,Hex,Ghost,100,100,65,10,0,0,0,S. Attack,S. Defense,This relentless attack does double damage to a target affected by major status conditions.,This relentless attack does massive damage to a target affected by status conditions.,"One other Pokémon on the field, selected by the trainer.",TODO
531,5,Sky Drop,Flying,100,100,60,10,0,0,0,Attack,Defense,"The user takes the target into the sky, then drops it during the next turn. The target cannot attack while in the sky.",The user takes the target into the sky then drops it during the next turn. The target cannot attack while in the sky.,"One other Pokémon on the field, selected by the trainer.",TODO
532,5,Shift Gear,Steel,-1,,,10,0,0,0,None,None,"The user rotates its gears, raising its Attack and sharply raising its Movement Speed.",The user rotates its gears raising its Attack stat and sharply raising its Speed stat.,The user.,TODO
533,5,Circle Throw,Fighting,100,90,60,10,-6,0,0,Attack,Defense,The target is thrown into the distance by the user.,The target is thrown and a different Pokémon is dragged out. In the wild this ends a battle against a single Pokémon.,"One other Pokémon on the field, selected by the trainer.",TODO
534,5,Incinerate,Fire,100,100,60,15,0,0,0,S. Attack,S. Defense,"The user attacks opposing Pokémon with fire. If a Pokémon has a food item, the item becomes burned up and unusable.",The user attacks opposing Pokémon with fire. If a Pokémon is holding a certain item such as a Berry the item becomes burned up and unusable.,All opposing Pokémon.,TODO
535,5,Quash,Dark,100,100,,15,0,0,0,None,None,The user suppresses the target and makes it flinch.,The user suppresses the target and makes its move go last.,"One other Pokémon on the field, selected by the trainer.",TODO
536,5,Acrobatics,Flying,100,100,55,15,0,0,0,Attack,Defense,"The user nimbly strikes the target. If the user is not holding an item, this attack inflicts massive damage.",The user nimbly strikes the target. If the user is not holding an item this attack inflicts massive damage.,"One other Pokémon on the field, selected by the trainer.",TODO
537,5,Reflect Type,Normal,-1,,,15,0,0,0,None,None,"The user reflects the target's type, making it the same type as the target.",The user reflects the target’s type making it the same type as the target.,"One other Pokémon on the field, selected by the trainer.",TODO
538,5,Retaliate,Normal,-1,100,70,5,0,0,0,Attack,Defense,"The user gets ready to retaliate, attacking whenever nearby foes deal damage to its allies.",The user gets revenge for a fainted ally. If an ally fainted in the previous turn this move’s power is increased.,"One other Pokémon on the field, selected by the trainer.",TODO
539,5,Final Gambit,Fighting,-1,100,,5,0,0,0,S. Attack,S. Defense,"The user risks everything to attack its target. The user's HP drops to 1, and does damage equal to the amount it lost.",The user risks everything to attack its target. The user faints but does damage equal to its HP.,"One other Pokémon on the field, selected by the trainer.",TODO
540,5,Bestow,Normal,-1,,,15,0,0,0,None,None,"The user passes its held item to the target, replacing the target's held item.",The user passes its held item to the target when the target isn’t holding an item.,"One other Pokémon on the field, selected by the trainer.",TODO
541,5,Inferno,Fire,50,50,100,5,0,0,0,S. Attack,S. Defense,The user attacks by engulfing the target in an intense fire. This will leave the target with a burn.,The user attacks by engulfing the target in an intense fire. This leaves the target with a burn.,"One other Pokémon on the field, selected by the trainer.",100
542,5,Water Pledge,Water,-1,100,80,10,0,0,0,S. Attack,S. Defense,"Whenever an enemy is attacked, the user follows up by striking the target with a column of water.",A column of water strikes the target. When combined with its fire equivalent its power increases and a rainbow appears.,"One other Pokémon on the field, selected by the trainer.",TODO
543,5,Fire Pledge,Fire,-1,100,80,10,0,0,0,S. Attack,S. Defense,"Whenever an enemy is attacked, the user follows up by striking the target with a column of fire.",A column of fire hits the target. When used with its grass equivalent its power increases and a vast sea of fire appears.,"One other Pokémon on the field, selected by the trainer.",TODO
544,5,Grass Pledge,Grass,-1,100,80,10,0,0,0,S. Attack,S. Defense,"Whenever an enemy is attacked, the user follows up by striking the target with a column of grass.",A column of grass hits the target. When used with its water equivalent its power increases and a vast swamp appears.,"One other Pokémon on the field, selected by the trainer.",TODO
545,5,Volt Switch,Electric,100,100,70,20,0,0,0,S. Attack,S. Defense,"After making its attack, the user rushes back several steps.",After making its attack the user rushes back to switch places with a party Pokémon in waiting.,"One other Pokémon on the field, selected by the trainer.",TODO
546,5,Struggle Bug,Bug,100,100,50,20,0,0,0,S. Attack,S. Defense,"While resisting, the user attacks the opposing Pokémon. This lowers the Sp. Atk stat of those hit.",While resisting the user attacks the opposing Pokémon. This lowers the Sp. Atk stat of those hit.,All opposing Pokémon.,100
547,5,Bulldoze,Ground,100,100,60,20,0,0,0,Attack,Defense,The user strikes everything around it and flattens the ground. This lowers the Movement Speed of those hit.,The user strikes everything around it by stomping down on the ground. This lowers the Speed stat of those hit.,Every other Pokémon on the field.,100
